id,tract,Geographic Area Name,"CTRUCA.Tract Population, 2010","CTRUCA.Land Area (square miles), 2010","CTRUCA.Population Density (per square mile), 2010",Rural Rank,POC population,percent,racialdiversitytable.percentile rank,racial diversity index,,,Composite Index (Income/Rural Rank/DI/Housing),rounded composite,,,,,Check composites with Mike; all 4 values?,,RUCA Codes
1400000US09007570200,9007570200,"Census Tract 5702, Middlesex County, Connecticut",3388,2.481519605,1365.292457,1,214,6.286721504,0.248,2,,,2,2,,,,,,,
1400000US09007570300,9007570300,"Census Tract 5703, Middlesex County, Connecticut",5942,6.053451985,981.5886893,1,338,5.853827503,0.215,2,,,3,3,,,,,,,
1400000US09007580100,9007580100,"Census Tract 5801, Middlesex County, Connecticut",4425,12.64859181,349.8413157,1,133,3.035836567,0.046,1,,,2,2,,,,,,,
1400000US09007585100,9007585100,"Census Tract 5851, Middlesex County, Connecticut",7388,23.65904437,312.2695865,1,194,2.686608503,0.03,1,,,1.5,2,,,,,,,
1400000US09007590100,9007590100,"Census Tract 5901, Middlesex County, Connecticut",8346,43.93690241,189.9542194,2,405,4.922815121,0.155,1,,,1.5,2,,,,,,,
1400000US09007595101,9007595101,"Census Tract 5951.01, Middlesex County, Connecticut",3697,34.2920083,107.8093755,2,126,3.258339798,0.059,1,,,1.5,2,,,,,,,
1400000US09007595102,9007595102,"Census Tract 5951.02, Middlesex County, Connecticut",5429,19.96130407,271.9762187,2,269,5.233463035,0.175,1,,,2,2,,,,,,,
1400000US09007600100,9007600100,"Census Tract 6001, Middlesex County, Connecticut",3994,16.05147939,248.8244169,1,89,2.102031176,0.021,1,,,1.5,2,,,,,,,
1400000US09007610100,9007610100,"Census Tract 6101, Middlesex County, Connecticut",2149,2.057391386,1044.526586,1,103,5.178481649,0.163,1,,,2,2,,,,,,,
1400000US09007610200,9007610200,"Census Tract 6102, Middlesex County, Connecticut",3513,3.180464543,1104.555625,1,273,7.508250825,0.287,2,,,3,3,,,,,,,
1400000US09007610300,9007610300,"Census Tract 6103, Middlesex County, Connecticut",4212,6.328220826,665.5899211,1,224,5.379442843,0.174,1,,,2,2,,,,,,,
1400000US09007610400,9007610400,"Census Tract 6104, Middlesex County, Connecticut",3386,4.640765517,729.6210049,1,99,3.137876387,0.041,1,,,1.5,2,,,,,,,
1400000US09007620100,9007620100,"Census Tract 6201, Middlesex County, Connecticut",4629,13.51356184,342.544775,1,244,5.446428571,0.175,1,,,2,2,,,,,,,
1400000US09007630100,9007630100,"Census Tract 6301, Middlesex County, Connecticut",6683,10.40243121,642.4459692,1,563,8.525136281,0.354,2,,,2,2,,,,,,,
1400000US09007640100,9007640100,"Census Tract 6401, Middlesex County, Connecticut",6525,35.3308803,184.682633,2,175,2.737797247,0.028,1,,,1.5,2,,,,,,,
1400000US09007670100,9007670100,"Census Tract 6701, Middlesex County, Connecticut",4848,9.701083943,499.7379704,1,372,8.309135582,0.334,2,,,2,2,,,,,,,
1400000US09007670200,9007670200,"Census Tract 6702, Middlesex County, Connecticut",5394,5.342993095,1009.546504,1,194,3.456262248,0.07,1,,,2,2,,,,,,,
1400000US09007680100,9007680100,"Census Tract 6801, Middlesex County, Connecticut",6938,15.78315845,439.5824841,1,476,6.895552658,0.242,2,,,2.5,3,,,,,,,
1400000US09007680200,9007680200,"Census Tract 6802, Middlesex County, Connecticut",6726,18.08695716,371.8701792,1,512,7.92815113,0.298,2,,,3,3,,,,,,,
1400000US09009120100,9009120100,"Census Tract 1201, New Haven County, Connecticut",6721,2.399501851,2800.998048,1,421,6.750040083,0.237,2,,,3,3,,,,,,,
1400000US09009120200,9009120200,"Census Tract 1202, New Haven County, Connecticut",6181,2.655970993,2327.209151,1,1328,21.25480154,0.777,4,,,4.5,5,,,,,,,
1400000US09009125100,9009125100,"Census Tract 1251, New Haven County, Connecticut",4503,1.604606276,2806.295891,1,286,5.879934211,0.19,1,,,2,2,,,,,,,
1400000US09009125200,9009125200,"Census Tract 1252, New Haven County, Connecticut",5812,2.413108478,2408.511699,1,593,10.42912416,0.437,3,,,4,4,,,,,,,
1400000US09009125300,9009125300,"Census Tract 1253, New Haven County, Connecticut",5540,1.253037466,4421.256468,1,1755,36.87749527,0.976,5,,,5,5,,,,,,,
1400000US09009125400,9009125400,"Census Tract 1254, New Haven County, Connecticut",3394,0.748133582,4536.622979,1,449,12.85427999,0.569,3,,,4,4,,,,,,,
1400000US09009130101,9009130101,"Census Tract 1301.01, New Haven County, Connecticut",4911,3.343369158,1468.87758,1,368,7.034983751,0.252,2,,,3,3,,,,,,,
1400000US09009130102,9009130102,"Census Tract 1301.02, New Haven County, Connecticut",3113,2.864717906,1086.66895,1,188,6.388039416,0.233,2,,,3,3,,,,,,,
1400000US09009130200,9009130200,"Census Tract 1302, New Haven County, Connecticut",8516,8.309543133,1024.845754,1,1047,12.56299496,0.551,3,,,3,3,,,,,,,
1400000US09009140100,9009140100,"Census Tract 1401, New Haven County, Connecticut",2426,0.26767846,9063.112502,1,1029,29.24126172,0.902,5,,,3.5,4,,,,,,,
1400000US09009140200,9009140200,"Census Tract 1402, New Haven County, Connecticut",1518,0.776177341,1955.738617,1,65,10.12461059,0.43,3,,,4,4,,,,,,,
1400000US09009140300,9009140300,"Census Tract 1403, New Haven County, Connecticut",2737,0.274747991,9961.856278,1,560,22.05592753,0.807,5,,,5,5,,,,,,,
1400000US09009140400,9009140400,"Census Tract 1404, New Haven County, Connecticut",3329,0.342334405,9724.409685,1,1008,29.36207399,0.911,5,,,5,5,,,,,,,
1400000US09009140500,9009140500,"Census Tract 1405, New Haven County, Connecticut",3687,0.392404135,9395.925461,1,1307,36.49818486,0.969,5,,,5,5,,,,,,,
1400000US09009140600,9009140600,"Census Tract 1406, New Haven County, Connecticut",4745,0.283133744,16758.86431,1,1282,25.29597474,0.853,5,,,5,5,,,,,,,
1400000US09009140700,9009140700,"Census Tract 1407, New Haven County, Connecticut",3979,0.212585155,18717.20536,1,1197,30.89829633,0.934,5,,,5,5,,,,,,,
1400000US09009140800,9009140800,"Census Tract 1408, New Haven County, Connecticut",3964,0.635642713,6236.207726,1,778,20.48446551,0.79,4,,,4.5,5,,,,,,,
1400000US09009140900,9009140900,"Census Tract 1409, New Haven County, Connecticut",4476,0.378761987,11817.44779,1,562,11.87407564,0.534,3,,,4,4,,,,,,,
1400000US09009141000,9009141000,"Census Tract 1410, New Haven County, Connecticut",3729,0.73237405,5091.660473,1,655,16.51538074,0.667,4,,,3,3,,,,,,,
1400000US09009141100,9009141100,"Census Tract 1411, New Haven County, Connecticut",2777,1.493991478,1858.77901,1,433,16.16274729,0.656,4,,,3,3,,,,,,,
1400000US09009141200,9009141200,"Census Tract 1412, New Haven County, Connecticut",4426,0.73638179,6010.469106,1,1090,23.04439746,0.825,5,,,5,5,,,,,,,
1400000US09009141300,9009141300,"Census Tract 1413, New Haven County, Connecticut",5913,1.409121973,4196.230074,1,726,10.86013463,0.468,3,,,4,4,,,,,,,
1400000US09009141400,9009141400,"Census Tract 1414, New Haven County, Connecticut",5023,0.592104674,8483.297332,1,1323,26.7651224,0.88,5,,,4.5,5,,,,,,,
1400000US09009141500,9009141500,"Census Tract 1415, New Haven County, Connecticut",6873,0.618390124,11114.34309,1,913,12.5,0.563,3,,,4,4,,,,,,,
1400000US09009141600,9009141600,"Census Tract 1416, New Haven County, Connecticut",5169,0.412837048,12520.67862,1,1054,20.46999417,0.791,4,,,4.5,5,,,,,,,
1400000US09009141800,9009141800,"Census Tract 1418, New Haven County, Connecticut",3892,0.567995682,6852.164769,1,1483,34.17838212,0.953,5,,,4.5,5,,,,,,,
1400000US09009141900,9009141900,"Census Tract 1419, New Haven County, Connecticut",5063,0.502399625,10077.63491,1,1171,21.48229683,0.807,5,,,4,4,,,,,,,
1400000US09009142000,9009142000,"Census Tract 1420, New Haven County, Connecticut",3396,0.257172234,13205.15807,1,783,25.81602374,0.875,5,,,4.5,5,,,,,,,
1400000US09009142100,9009142100,"Census Tract 1421, New Haven County, Connecticut",1744,0.233975601,7453.768638,1,376,25.0166334,0.856,5,,,5,5,,,,,,,
1400000US09009142200,9009142200,"Census Tract 1422, New Haven County, Connecticut",1581,0.347106241,4554.801416,1,303,20.1061712,0.787,4,,,3.5,4,,,,,,,
1400000US09009142300,9009142300,"Census Tract 1423, New Haven County, Connecticut",5448,0.390803355,13940.51491,1,1968,36.04395604,0.967,5,,,5,5,,,,,,,
1400000US09009142400,9009142400,"Census Tract 1424, New Haven County, Connecticut",5360,0.460519122,11639.03895,1,2195,36.56505081,0.971,5,,,5,5,,,,,,,
1400000US09009142500,9009142500,"Census Tract 1425, New Haven County, Connecticut",5929,0.712192103,8325.001045,1,1624,27.56747581,0.905,5,,,5,5,,,,,,,
1400000US09009142601,9009142601,"Census Tract 1426.01, New Haven County, Connecticut",5926,1.473282116,4022.311774,1,2010,34.3003413,0.967,5,,,4.5,5,,,,,,,
1400000US09009142603,9009142603,"Census Tract 1426.03, New Haven County, Connecticut",3960,0.369501326,10717.14693,1,902,21.9785575,0.838,5,,,5,5,,,,,,,
1400000US09009142604,9009142604,"Census Tract 1426.04, New Haven County, Connecticut",2914,0.581075665,5014.837438,1,478,18.24427481,0.753,4,,,4,4,,,,,,,
1400000US09009142700,9009142700,"Census Tract 1427, New Haven County, Connecticut",6654,1.228238123,5417.516258,1,3104,42.54385965,0.992,5,,,4.5,5,,,,,,,
1400000US09009142800,9009142800,"Census Tract 1428, New Haven County, Connecticut",4841,1.533883555,3156.041399,1,511,12.50917993,0.592,3,,,3.5,4,,,,,,,
1400000US09009150100,9009150100,"Census Tract 1501, New Haven County, Connecticut",4123,1.212795194,3399.584711,1,450,9.392611146,0.431,3,,,2.5,3,,,,,,,
1400000US09009150200,9009150200,"Census Tract 1502, New Haven County, Connecticut",3622,1.028620596,3521.220569,1,633,19.09502262,0.783,4,,,3.5,4,,,,,,,
1400000US09009150300,9009150300,"Census Tract 1503, New Haven County, Connecticut",3953,1.130309098,3497.273451,1,363,9.22021844,0.423,3,,,2.5,3,,,,,,,
1400000US09009150400,9009150400,"Census Tract 1504, New Haven County, Connecticut",4284,0.632771658,6770.214734,1,578,14.15279138,0.635,4,,,4,4,,,,,,,
1400000US09009150500,9009150500,"Census Tract 1505, New Haven County, Connecticut",4308,1.650514597,2610.095062,1,349,7.731501994,0.32,2,,,2.5,3,,,,,,,
1400000US09009150600,9009150600,"Census Tract 1506, New Haven County, Connecticut",6407,3.916282624,1635.990202,1,880,12.34048521,0.579,3,,,2.5,3,,,,,,,
1400000US09009150700,9009150700,"Census Tract 1507, New Haven County, Connecticut",4361,4.42843017,984.7733468,1,429,9.482758621,0.437,3,,,2,2,,,,,,,
1400000US09009150800,9009150800,"Census Tract 1508, New Haven County, Connecticut",3950,2.116676602,1866.132973,1,692,17.51455328,0.732,4,,,3,3,,,,,,,
1400000US09009150900,9009150900,"Census Tract 1509, New Haven County, Connecticut",3958,1.731484084,2285.900307,1,131,3.459202535,0.084,1,,,1,1,,,,,,,
1400000US09009151000,9009151000,"Census Tract 1510, New Haven County, Connecticut",4126,0.799239224,5162.409295,1,434,10.43771044,0.48,3,,,2.5,3,,,,,,,
1400000US09009151100,9009151100,"Census Tract 1511, New Haven County, Connecticut",6579,2.200945333,2989.170109,1,792,11.53678077,0.54,3,,,2.5,3,,,,,,,
1400000US09009151200,9009151200,"Census Tract 1512, New Haven County, Connecticut",3088,1.327340899,2326.455851,1,235,7.184347294,0.294,2,,,2.5,3,,,,,,,
1400000US09009154100,9009154100,"Census Tract 1541, New Haven County, Connecticut",8070,2.469737312,3267.553987,1,1456,17.99975275,0.739,4,,,4,4,,,,,,,
1400000US09009154200,9009154200,"Census Tract 1542, New Haven County, Connecticut",7176,1.184925953,6056.074626,1,1030,16.06112584,0.683,4,,,4,4,,,,,,,
1400000US09009154500,9009154500,"Census Tract 1545, New Haven County, Connecticut",4813,0.526584293,9140.037148,1,743,17.2991851,0.717,4,,,4.5,5,,,,,,,
1400000US09009154600,9009154600,"Census Tract 1546, New Haven County, Connecticut",4029,0.86725035,4645.717352,1,1190,25.60791909,0.874,5,,,5,5,,,,,,,
1400000US09009154700,9009154700,"Census Tract 1547, New Haven County, Connecticut",6384,1.962751565,3252.576696,1,754,11.31622392,0.533,3,,,3,3,,,,,,,
1400000US09009154800,9009154800,"Census Tract 1548, New Haven County, Connecticut",5135,0.756092692,6791.495345,1,278,5.550009982,0.206,2,,,2.5,3,,,,,,,
1400000US09009154900,9009154900,"Census Tract 1549, New Haven County, Connecticut",3670,0.714615666,5135.627686,1,271,7.020725389,0.286,2,,,3,3,,,,,,,
1400000US09009155000,9009155000,"Census Tract 1550, New Haven County, Connecticut",5290,0.603759554,8761.766111,1,1668,32.41982507,0.952,5,,,4.5,5,,,,,,,
1400000US09009155100,9009155100,"Census Tract 1551, New Haven County, Connecticut",3390,0.487565193,6952.916341,1,608,20.20604852,0.799,4,,,4.5,5,,,,,,,
1400000US09009157100,9009157100,"Census Tract 1571, New Haven County, Connecticut",2603,3.606949916,721.662363,1,722,29.11290323,0.919,5,,,4,4,,,,,,,
1400000US09009157200,9009157200,"Census Tract 1572, New Haven County, Connecticut",3837,3.586128198,1069.956172,1,337,8.594746238,0.392,2,,,1.5,2,,,,,,,
1400000US09009157300,9009157300,"Census Tract 1573, New Haven County, Connecticut",3310,4.493778736,736.5738713,1,353,10.50282654,0.495,3,,,2,2,,,,,,,
1400000US09009157400,9009157400,"Census Tract 1574, New Haven County, Connecticut",4206,5.494199201,765.5346751,1,376,9.012464046,0.42,3,,,2,2,,,,,,,
1400000US09009160100,9009160100,"Census Tract 1601, New Haven County, Connecticut",3443,6.728513414,511.7029258,1,791,24.32349323,0.856,5,,,3,3,,,,,,,
1400000US09009160200,9009160200,"Census Tract 1602, New Haven County, Connecticut",5547,12.08328069,459.0640688,1,970,17.39910314,0.732,4,,,2.5,3,,,,,,,
1400000US09009161100,9009161100,"Census Tract 1611, New Haven County, Connecticut",5563,21.12921643,263.284728,1,868,15.74460366,0.681,4,,,2.5,3,,,,,,,
1400000US09009165100,9009165100,"Census Tract 1651, New Haven County, Connecticut",3928,1.82827488,2148.473429,1,1059,25.22629824,0.871,5,,,4,4,,,,,,,
1400000US09009165200,9009165200,"Census Tract 1652, New Haven County, Connecticut",2485,1.369226035,1814.893916,1,244,10.0370218,0.479,3,,,2.5,3,,,,,,,
1400000US09009165300,9009165300,"Census Tract 1653, New Haven County, Connecticut",2289,0.615752274,3717.404056,1,184,8.382687927,0.389,2,,,2,2,,,,,,,
1400000US09009165400,9009165400,"Census Tract 1654, New Haven County, Connecticut",5112,1.106711691,4619.089181,1,555,11.72122492,0.558,3,,,3,3,,,,,,,
1400000US09009165500,9009165500,"Census Tract 1655, New Haven County, Connecticut",4959,0.601770356,8240.685094,1,777,16.41664906,0.7,4,,,4.5,5,,,,,,,
1400000US09009165600,9009165600,"Census Tract 1656, New Haven County, Connecticut",5569,0.906307674,6144.712397,1,1177,21.3301921,0.817,5,,,4.5,5,,,,,,,
1400000US09009165700,9009165700,"Census Tract 1657, New Haven County, Connecticut",4588,1.041625675,4404.65333,1,948,19.67213115,0.795,4,,,3.5,4,,,,,,,
1400000US09009165801,9009165801,"Census Tract 1658.01, New Haven County, Connecticut",5434,1.505595779,3609.202468,1,1140,19.37786843,0.79,4,,,4,4,,,,,,,
1400000US09009165802,9009165802,"Census Tract 1658.02, New Haven County, Connecticut",4086,4.972862036,821.6596338,1,489,11.42523364,0.557,3,,,2.5,3,,,,,,,
1400000US09009165900,9009165900,"Census Tract 1659, New Haven County, Connecticut",7897,10.43590279,756.7145994,1,675,8.478834317,0.405,3,,,2.5,3,,,,,,,
1400000US09009166001,9009166001,"Census Tract 1660.01, New Haven County, Connecticut",6887,1.5721235,4380.699099,1,1278,18.62430778,0.774,4,,,3.5,4,,,,,,,
1400000US09009166002,9009166002,"Census Tract 1660.02, New Haven County, Connecticut",7726,6.690208603,1154.821988,1,841,11.41577304,0.556,3,,,2.5,3,,,,,,,
1400000US09009167100,9009167100,"Census Tract 1671, New Haven County, Connecticut",7743,6.359049154,1217.634872,1,859,10.66285998,0.515,3,,,2.5,3,,,,,,,
1400000US09009167201,9009167201,"Census Tract 1672.01, New Haven County, Connecticut",4176,3.648926559,1144.446163,1,358,8.218549128,0.39,2,,,2.5,3,,,,,,,
1400000US09009167202,9009167202,"Census Tract 1672.02, New Haven County, Connecticut",4485,3.817016527,1175.001462,1,620,13.62337948,0.638,4,,,3.5,4,,,,,,,
1400000US09009167300,9009167300,"Census Tract 1673, New Haven County, Connecticut",7689,7.014764933,1096.116559,1,509,7.530699808,0.34,2,,,2,2,,,,,,,
1400000US09009170100,9009170100,"Census Tract 1701, New Haven County, Connecticut",2022,0.187441795,10787.34868,1,364,24.20212766,0.848,5,,,5,5,,,,,,,
1400000US09009170200,9009170200,"Census Tract 1702, New Haven County, Connecticut",2505,0.241756332,10361.67274,1,368,33.60730594,0.955,5,,,5,5,,,,,,,
1400000US09009170300,9009170300,"Census Tract 1703, New Haven County, Connecticut",2147,0.347598136,6176.672946,1,333,16.46070193,0.713,4,,,4.5,5,,,,,,,
1400000US09009170400,9009170400,"Census Tract 1704, New Haven County, Connecticut",1747,2.093301977,834.5666413,1,547,31.93228255,0.95,5,,,5,5,,,,,,,
1400000US09009170500,9009170500,"Census Tract 1705, New Haven County, Connecticut",5781,2.886538857,2002.744563,1,803,12.49222153,0.61,4,,,3.5,4,,,,,,,
1400000US09009170600,9009170600,"Census Tract 1706, New Haven County, Connecticut",2518,0.807425749,3118.553011,1,279,10.45335332,0.522,3,,,4,4,,,,,,,
1400000US09009170700,9009170700,"Census Tract 1707, New Haven County, Connecticut",2598,0.355298557,7312.160284,1,315,13.25199832,0.639,4,,,4,4,,,,,,,
1400000US09009170800,9009170800,"Census Tract 1708, New Haven County, Connecticut",5741,1.31295396,4372.582875,1,794,11.98852484,0.596,3,,,4,4,,,,,,,
1400000US09009170900,9009170900,"Census Tract 1709, New Haven County, Connecticut",2006,0.26708116,7510.825542,1,329,13.67983368,0.645,4,,,4.5,5,,,,,,,
1400000US09009171000,9009171000,"Census Tract 1710, New Haven County, Connecticut",1869,0.196575428,9507.800734,1,318,20.28061224,0.81,5,,,5,5,,,,,,,
1400000US09009171100,9009171100,"Census Tract 1711, New Haven County, Connecticut",5784,1.649971737,3505.514591,1,466,8.168273444,0.404,3,,,4,4,,,,,,,
1400000US09009171200,9009171200,"Census Tract 1712, New Haven County, Connecticut",8018,5.20076927,1541.695004,1,918,11.08294096,0.556,3,,,3,3,,,,,,,
1400000US09009171300,9009171300,"Census Tract 1713, New Haven County, Connecticut",3694,0.747751341,4940.144936,1,259,7.196443457,0.347,2,,,3,3,,,,,,,
1400000US09009171400,9009171400,"Census Tract 1714, New Haven County, Connecticut",2128,0.262297354,8112.929716,1,366,22.23572296,0.839,5,,,5,5,,,,,,,
1400000US09009171500,9009171500,"Census Tract 1715, New Haven County, Connecticut",3656,0.382816059,9550.278549,1,1450,48.06098774,0.995,5,,,5,5,,,,,,,
1400000US09009171600,9009171600,"Census Tract 1716, New Haven County, Connecticut",4808,2.981836981,1612.428858,1,476,9.487741678,0.495,3,,,3.5,4,,,,,,,
1400000US09009171700,9009171700,"Census Tract 1717, New Haven County, Connecticut",3846,3.87165732,993.3730394,1,218,5.444555445,0.244,2,,,3,3,,,,,,,
1400000US09009175100,9009175100,"Census Tract 1751, New Haven County, Connecticut",3244,0.532041461,6097.269173,1,265,8.161379735,0.399,2,,,3,3,,,,,,,
1400000US09009175200,9009175200,"Census Tract 1752, New Haven County, Connecticut",2315,0.309302205,7484.589378,1,321,13.02231237,0.632,4,,,4.5,5,,,,,,,
1400000US09009175300,9009175300,"Census Tract 1753, New Haven County, Connecticut",4327,1.676684602,2580.6881,1,491,11.5911237,0.572,3,,,3.5,4,,,,,,,
1400000US09009175400,9009175400,"Census Tract 1754, New Haven County, Connecticut",4431,4.014433272,1103.767257,1,804,17.38754325,0.736,4,,,4.5,5,,,,,,,
1400000US09009175500,9009175500,"Census Tract 1755, New Haven County, Connecticut",7905,5.311765151,1488.205855,1,415,5.588472933,0.25,2,,,3,3,,,,,,,
1400000US09009175600,9009175600,"Census Tract 1756, New Haven County, Connecticut",5009,2.464363541,2032.573488,1,201,4.192740926,0.157,1,,,2.5,3,,,,,,,
1400000US09009175700,9009175700,"Census Tract 1757, New Haven County, Connecticut",2496,2.132983242,1170.192035,1,134,4.974016333,0.222,2,,,2.5,3,,,,,,,
1400000US09009175800,9009175800,"Census Tract 1758, New Haven County, Connecticut",4014,5.584072204,718.8302467,1,400,9.289363679,0.472,3,,,2.5,3,,,,,,,
1400000US09009175900,9009175900,"Census Tract 1759, New Haven County, Connecticut",5043,2.018273058,2498.670822,1,323,6.307361843,0.305,2,,,3,3,,,,,,,
1400000US09009176000,9009176000,"Census Tract 1760, New Haven County, Connecticut",6351,14.99619689,423.5073762,1,295,5.190920289,0.231,2,,,2.5,3,,,,,,,
1400000US09009180100,9009180100,"Census Tract 1801, New Haven County, Connecticut",6811,2.297936902,2963.963021,1,1455,20.43252352,0.808,5,,,4.5,5,,,,,,,
1400000US09009180200,9009180200,"Census Tract 1802, New Haven County, Connecticut",5545,1.399185247,3963.02063,1,1640,28.5267003,0.908,5,,,4.5,5,,,,,,,
1400000US09009180300,9009180300,"Census Tract 1803, New Haven County, Connecticut",2546,0.686619784,3708.02016,1,193,8.744902583,0.438,3,,,3.5,4,,,,,,,
1400000US09009180400,9009180400,"Census Tract 1804, New Haven County, Connecticut",2690,1.908305753,1409.62736,1,485,18.19204801,0.758,4,,,3.5,4,,,,,,,
1400000US09009180500,9009180500,"Census Tract 1805, New Haven County, Connecticut",4692,1.592842515,2945.677275,1,914,19.85661525,0.804,5,,,4,4,,,,,,,
1400000US09009180601,9009180601,"Census Tract 1806.01, New Haven County, Connecticut",3151,1.519238699,2074.065123,1,38,1.338499472,0.01,1,,,2.5,3,,,,,,,
1400000US09009180602,9009180602,"Census Tract 1806.02, New Haven County, Connecticut",3822,2.900677918,1317.623021,1,61,1.71492831,0.015,1,,,2,2,,,,,,,
1400000US09009184100,9009184100,"Census Tract 1841, New Haven County, Connecticut",5083,1.549868957,3279.632112,1,439,8.79759519,0.439,3,,,3.5,4,,,,,,,
1400000US09009184200,9009184200,"Census Tract 1842, New Haven County, Connecticut",4065,2.057655093,1975.549747,1,885,21.53284672,0.821,5,,,4,4,,,,,,,
1400000US09009184300,9009184300,"Census Tract 1843, New Haven County, Connecticut",4279,1.566279072,2731.952484,1,220,4.938271605,0.216,2,,,2.5,3,,,,,,,
1400000US09009184400,9009184400,"Census Tract 1844, New Haven County, Connecticut",3327,1.837769133,1810.347089,1,138,4.109589041,0.143,1,,,2,2,,,,,,,
1400000US09009184500,9009184500,"Census Tract 1845, New Haven County, Connecticut",2512,2.011765692,1248.654359,1,107,4.165044764,0.144,1,,,2,2,,,,,,,
1400000US09009184600,9009184600,"Census Tract 1846, New Haven County, Connecticut",2852,4.844227464,588.7419659,1,75,2.747252747,0.037,1,,,1,1,,,,,,,
1400000US09009184700,9009184700,"Census Tract 1847, New Haven County, Connecticut",5908,7.967001392,741.5588011,1,1027,17.68250689,0.745,4,,,3.5,4,,,,,,,
1400000US09009186100,9009186100,"Census Tract 1861, New Haven County, Connecticut",7309,7.624983977,958.5593914,1,524,7.319458025,0.336,2,,,2.5,3,,,,,,,
1400000US09009186200,9009186200,"Census Tract 1862, New Haven County, Connecticut",7098,17.1323481,414.3039797,1,137,1.948236633,0.021,1,,,1.5,2,,,,,,,
1400000US09009190100,9009190100,"Census Tract 1901, New Haven County, Connecticut",3340,3.20211445,1043.060781,1,202,6.056971514,0.258,2,,,2.5,3,,,,,,,
1400000US09009190200,9009190200,"Census Tract 1902, New Haven County, Connecticut",3362,7.856869607,427.9057905,1,418,11.59500693,0.558,3,,,2,2,,,,,,,
1400000US09009190301,9009190301,"Census Tract 1903.01, New Haven County, Connecticut",6791,11.31647946,600.0982925,1,581,8.649694804,0.416,3,,,2,2,,,,,,,
1400000US09009190302,9009190302,"Census Tract 1903.02, New Haven County, Connecticut",5448,7.742205755,703.6754346,1,329,6.284622732,0.284,2,,,2,2,,,,,,,
1400000US09009190303,9009190303,"Census Tract 1903.03, New Haven County, Connecticut",3434,17.00017259,201.9979493,1,277,8.333333333,0.398,2,,,2,2,,,,,,,
1400000US09009194100,9009194100,"Census Tract 1941, New Haven County, Connecticut",5154,6.541874711,787.8475555,1,70,1.419878296,0.011,1,,,2,2,,,,,,,
1400000US09009194201,9009194201,"Census Tract 1942.01, New Haven County, Connecticut",7837,18.24780269,429.4763667,1,718,9.340444907,0.443,3,,,2,2,,,,,,,
1400000US09009194202,9009194202,"Census Tract 1942.02, New Haven County, Connecticut",5278,11.35766189,464.7083222,1,545,9.916302766,0.462,3,,,2,2,,,,,,,
1400000US09009341100,9009341100,"Census Tract 3411, New Haven County, Connecticut",6049,9.66829576,625.6531813,1,261,4.23151751,0.143,1,,,2,2,,,,,,,
1400000US09009343101,9009343101,"Census Tract 3431.01, New Haven County, Connecticut",5810,6.537205192,888.7590078,1,1044,17.49329759,0.728,4,,,2.5,3,,,,,,,
1400000US09009343102,9009343102,"Census Tract 3431.02, New Haven County, Connecticut",3653,4.524647991,807.3556236,1,354,8.989334688,0.424,3,,,3,3,,,,,,,
1400000US09009343200,9009343200,"Census Tract 3432, New Haven County, Connecticut",6249,8.639309912,723.3216615,1,646,11.26416739,0.532,3,,,2.5,3,,,,,,,
1400000US09009343300,9009343300,"Census Tract 3433, New Haven County, Connecticut",6809,7.563927323,900.1937365,1,635,9.08570611,0.435,3,,,2.5,3,,,,,,,
1400000US09009343400,9009343400,"Census Tract 3434, New Haven County, Connecticut",6740,5.804433457,1161.181371,1,1027,15.75878472,0.68,4,,,3,3,,,,,,,
1400000US09009344100,9009344100,"Census Tract 3441, New Haven County, Connecticut",4856,8.237869828,589.4727765,1,381,7.717237189,0.357,2,,,2,2,,,,,,,
1400000US09009344200,9009344200,"Census Tract 3442, New Haven County, Connecticut",2719,9.513135968,285.8153199,1,305,10.88508208,0.497,3,,,2,2,,,,,,,
1400000US09009345100,9009345100,"Census Tract 3451, New Haven County, Connecticut",6979,3.323057481,2100.174324,1,557,7.573079538,0.349,2,,,3,3,,,,,,,
1400000US09009345201,9009345201,"Census Tract 3452.01, New Haven County, Connecticut",7065,3.336740556,2117.33573,1,1247,16.64442072,0.696,4,,,4,4,,,,,,,
1400000US09009345202,9009345202,"Census Tract 3452.02, New Haven County, Connecticut",4229,1.803079783,2345.431434,1,379,9.093090211,0.439,3,,,3,3,,,,,,,
1400000US09009345300,9009345300,"Census Tract 3453, New Haven County, Connecticut",6455,5.104527511,1264.563662,1,999,16.63336663,0.693,4,,,4.5,5,,,,,,,
1400000US09009345400,9009345400,"Census Tract 3454, New Haven County, Connecticut",7134,2.740279878,2603.383712,1,929,14.68542523,0.629,4,,,4,4,,,,,,,
1400000US09009346101,9009346101,"Census Tract 3461.01, New Haven County, Connecticut",6674,13.98345012,477.2784931,1,204,2.944572748,0.037,1,,,1.5,2,,,,,,,
1400000US09009346102,9009346102,"Census Tract 3461.02, New Haven County, Connecticut",6009,18.75853556,320.3341743,1,420,6.820396233,0.318,2,,,2,2,,,,,,,
1400000US09009347100,9009347100,"Census Tract 3471, New Haven County, Connecticut",5527,7.995648628,691.2509862,1,214,3.672558778,0.106,1,,,2,2,,,,,,,
1400000US09009347200,9009347200,"Census Tract 3472, New Haven County, Connecticut",3878,6.22963813,622.5080686,1,272,7.013924703,0.322,2,,,2,2,,,,,,,
